	NR_kstwo
A10.26	1.753544
A10.27	0.926868
A10.28	-2.552353
A10.29	-0.924651
A10.30	-1.339176
A10.31	-1.205939
A10.32	0.600578
A10.33	-0.610417
A10.34	0.353329
A10.35	-0.197313
A10.36	1.596802
A10.37	-0.720722
A10.38	0.380188
A10.39	-0.628530
A10.40	2.434751
A10.41	0.482877
A10.42	-0.137279
A10.43	0.697628
A10.44	-0.055739
A10.45	0.299634
A10.46	0.879560
A10.47	0.343989
A10.48	-3.392255
A10.49	-0.110266
A10.50	0.503950
A10.51	1.387884
A10.52	-0.990385
A10.53	0.363969
A10.54	1.286624
A10.55	1.640501
A10.56	-0.191539
A10.57	1.812621
A10.58	-0.000044
A10.59	-0.507943
A10.60	-0.692527
A10.61	1.161584
A10.62	-0.548707
A10.63	0.915174
A10.64	-1.882719
A10.65	-0.417798
A10.66	-3.039646
A10.67	-1.531478
A10.68	-0.244413
A10.69	3.387480
A10.70	-1.031164
A10.71	-0.568257
A10.72	0.347148
A10.73	0.639518
A10.74	0.347631
A10.75	0.156255
A10.76	-0.323067
A10.77	-1.703082
A10.78	0.441207
A10.79	2.356884
A10.80	0.130144
A10.81	0.939908
A10.82	0.015150
A10.83	-0.040204
A10.84	-1.865116
A10.85	-1.853011
A10.86	-0.581282
A10.87	0.036200
A10.88	-1.368912
A10.89	0.060072
A10.90	0.101077
A10.91	1.971990
A10.92	0.001628
A10.93	2.087869
A10.94	-2.657798
A10.95	1.520858
A10.96	0.412012
A10.97	1.868869
A10.98	-2.916495
A10.99	-1.062305
A10.100	-1.574176
A10.101	-2.167842
A10.102	-0.736389
A10.103	-1.112621
A10.104	-1.200976
A10.105	3.074267
A10.106	0.653006
A10.107	2.079647
A10.108	1.620210
A10.109	0.985878
A10.110	0.474382
A10.111	-0.211856
A10.112	2.947853
A10.113	1.440175
A10.114	4.516654
A10.115	-1.686437
A10.116	2.529500
A10.117	0.347982
A10.118	1.083495
A10.119	-0.707520
A10.120	-1.212852
A10.121	-1.375770
A10.122	1.876585
A10.123	0.763054
A10.124	-0.992919
A10.125	-1.040174
A10.126	3.134660
A10.127	-0.227930
A10.128	2.045584
A10.129	0.036840
A10.130	2.257216
A10.131	0.568278
A10.132	1.833027
A10.133	1.640263
A10.134	0.132599
A10.135	1.026769
A10.136	0.518416
A10.137	-0.332921
A10.138	-1.723032
A10.139	-2.164263
A10.140	-0.266484
A10.141	0.743252
A10.142	-1.247165
A10.143	1.050265
A10.144	-1.029171
A10.145	-1.058394
A10.146	-0.697755
A10.147	2.277930
A10.148	-2.627880
A10.149	0.145343
A10.150	-0.370033
A10.151	-2.685121
A10.152	0.771401
A10.153	-0.746505
A10.154	-2.507126
A10.155	1.825475
A10.156	-0.738328
A10.157	0.978320
A10.158	-1.962578
A10.159	-1.929317
A10.160	-2.671237
A10.161	-0.572061
A10.162	0.706635
A10.163	1.412914
A10.164	-1.935377
A10.165	2.686247
A10.166	0.906617
A10.167	0.167493
A10.168	1.610752
A10.169	1.261316
A10.170	0.593402
A10.171	-0.248737
A10.172	-0.572841
A10.173	-3.488499
A10.174	-0.500692
A10.175	2.538658
A10.176	0.040941
A10.177	0.859975
A10.178	-3.528020
A10.179	2.500024
A10.180	0.051723
A10.181	-1.228211
A10.182	-0.228658
A10.183	0.148478
A10.184	-0.605574
A10.185	1.257887
A10.186	2.579551
A10.187	-0.218310
A10.188	1.473012
A10.189	0.746005
A10.190	-0.960439
A10.191	-2.641880
A10.192	-2.421971
A10.193	-2.460828
A10.194	1.625821
A10.195	2.181235
A10.196	0.252266
A10.197	-1.777817
A10.198	-1.035046
A10.199	-0.395463
A10.200	1.437332
A10.201	1.300135
A10.202	0.161556
A10.203	1.606780
A10.204	2.568593
A10.205	0.453022
A10.206	-2.326695
A10.207	-0.604102
A10.208	1.088657
A10.209	-0.775144
A10.210	0.027473
A10.211	-0.294410
A10.212	-0.525558
A10.213	0.284276
A10.214	0.471816
A10.215	1.671155
A10.216	0.511567
A10.217	1.117341
A10.218	0.643112
A10.219	-0.964927
A10.220	-2.302598
A10.221	0.480323
A10.222	0.733793
A10.223	-2.415755
A10.224	-0.920386
A10.225	-0.408013
A10.226	-0.341235
A10.227	2.121587
A10.228	-0.212000
A10.229	1.466326
A10.230	-3.505837
A10.231	0.370234
A10.232	-0.509254
A10.233	-0.617575
A10.234	-0.491724
A10.235	-0.317879
A10.236	-1.566967
A10.237	2.344228
A10.238	0.346488
A10.239	-0.001488
A10.240	-0.338642
A10.241	-0.848367
A10.242	-1.877108
A10.243	-1.028020
A10.244	-0.337270
A10.245	0.016686
A10.246	0.041805
A10.247	-0.170639
A10.248	1.114381
A10.249	-0.176346
A10.250	0.968766
A10.251	-0.638289
A10.252	2.535628
A10.253	0.201057
A10.254	2.665817
A10.255	0.757753
A10.256	-1.039999
A10.257	0.178259
A10.258	0.845249
A10.259	-0.070061
A10.260	-1.418162
A10.261	1.075753
A10.262	-1.077777
A10.263	-2.442845
A10.264	-0.394799
A10.265	0.026787
A10.266	-0.166378
A10.267	-0.999686
A10.268	1.801395
A10.269	1.207180
A10.270	2.511835
A10.271	1.016890
A10.272	0.318413
A10.273	-0.133548
A10.274	0.799618
A10.275	1.493427
A10.276	0.128905
A10.277	-0.417189
A10.278	-1.356301
A10.279	-0.714845
A10.280	-1.116916
A10.281	2.621217
A10.282	-1.529388
A10.283	0.980748
A10.284	1.030108
A10.285	0.014117
A10.286	0.273436
A10.287	-0.275277
A10.288	0.792183
A10.289	0.485722
A10.290	1.213748
A10.291	2.425170
A10.292	-0.486902
A10.293	-0.937241
A10.294	-0.957638
A10.295	1.572074
A10.296	-1.824035
A10.297	-0.424983
A10.298	2.141969
A10.299	-1.128162
A10.300	1.253877
A10.301	-0.081342
A10.302	-1.186043
A10.303	-0.025408
A10.304	-1.159743
A10.305	-1.004468
A10.306	-0.519097
A10.307	1.566173
A10.308	-0.188710
A10.309	-0.106808
A10.310	-1.484950
A10.311	0.215362
A10.312	-0.268735
A10.313	0.835257
A10.314	-1.303147
A10.315	-0.560804
A10.316	-0.842629
A10.317	1.570455
A10.318	0.634017
A10.319	1.357545
A10.320	-0.755728
A10.321	2.500607
A10.322	-0.165409
A10.323	-0.824715
A10.324	1.894336
A10.325	0.996180
A10.326	0.920664
A10.327	0.704084
A10.328	-1.087634
A10.329	-1.636208
A10.330	-1.218431
A10.331	0.103935
A10.332	0.441138
A10.333	0.010756
A10.334	1.784566
A10.335	-1.517390
A10.336	0.944133
A10.337	0.295860
A10.338	-0.503640
A10.339	0.949440
A10.340	-2.108638
A10.341	1.900417
A10.342	2.891365
A10.343	0.027056
A10.344	0.265787
A10.345	-0.971726
A10.346	1.542607
A10.347	1.594865
A10.348	-0.400786
A10.349	0.437159
A10.350	0.896073
A10.351	-1.660886
A10.352	0.087984
A10.353	0.361458
A10.354	0.347687
A10.355	-0.695771
A10.356	0.283568
A10.357	0.702166
A10.358	-0.184240
A10.359	-0.899995
A10.360	-0.858829
A10.361	0.811590
A10.362	0.262732
A10.363	2.296793
A10.364	0.110148
A10.365	0.819803
A10.366	-2.114314
A10.367	0.424411
A10.368	2.412690
A10.369	1.764457
A10.370	0.675700
A10.371	0.610361
A10.372	-0.664360
A10.373	-0.574716
A10.374	-2.621331
A10.375	0.954930
A10.376	-2.451888
A10.377	0.642318
A10.378	-2.081791
A10.379	-0.909323
A10.380	0.999414
A10.381	1.485572
A10.382	-0.266461
A10.383	-0.790425
A10.384	-1.603927
A10.385	-0.110071
A10.386	-2.452547
A10.387	0.752210
A10.388	1.464392
A10.389	-0.891134
A10.390	0.581313
A10.391	0.607932
A10.392	2.621289
A10.393	-1.505611
A10.394	-2.755856
A10.395	-2.508227
A10.396	-0.260043
A10.397	-0.247657
A10.398	1.790199
A10.399	-2.083329
A10.400	-1.443181
A10.401	-0.770813
A10.402	-1.038173
A10.403	0.179393
A10.404	-1.849529
A10.405	-3.111776
A10.406	1.129639
A10.407	0.059353
A10.408	-1.730871
A10.409	-1.235764
A10.410	0.255491
A10.411	1.731514
A10.412	-1.835986
A10.413	3.718150
A10.414	-1.900433
A10.415	1.160885
A10.416	0.375946
A10.417	0.801803
A10.418	1.943787
A10.419	-0.539310
A10.420	-2.066297
A10.421	-2.660694
A10.422	0.758037
A10.423	-0.518641
A10.424	-0.566047
A10.425	2.001981
A10.426	-0.194188
A10.427	-1.139427
A10.428	0.050593
A10.429	-0.378968
A10.430	-2.942788
A10.431	-1.097622
A10.432	0.337596
A10.433	0.712056
A10.434	-1.503110
A10.435	-0.014964
A10.436	0.921706
A10.437	-2.299884
A10.438	0.045457
A10.439	-1.846219
A10.440	0.345601
A10.441	-0.511244
A10.442	1.850226
A10.443	0.230730
A10.444	-0.959209
A10.445	1.285894
A10.446	-1.195507
A10.447	-1.292520
A10.448	-1.836297
A10.449	0.239013
A10.450	0.043017
A10.451	0.820925
A10.452	-0.603436
A10.453	0.490289
A10.454	0.074005
A10.455	1.192237
A10.456	-0.408515
A10.457	1.849213
A10.458	0.720265
A10.459	1.540898
A10.460	0.144524
A10.461	0.044528
A10.462	-1.874117
A10.463	-0.172708
A10.464	-2.030323
A10.465	0.656149
A10.466	1.287920
A10.467	-2.079721
A10.468	-0.686360
A10.469	0.635916
A10.470	-0.701165
A10.471	-0.092785
A10.472	-0.790813
A10.473	0.174914
A10.474	-3.046199
A10.475	-0.414890
A10.476	-0.529353
A10.477	2.266192
A10.478	1.413897
A10.479	-0.361123
A10.480	-0.447962
A10.481	-0.399939
A10.482	2.013986
A10.483	-2.482663
A10.484	0.455417
A10.485	2.580899
A10.486	0.187571
A10.487	0.580625
A10.488	-1.153733
A10.489	-2.001787
A10.490	0.577697
A10.491	0.172029
A10.492	0.410751
A10.493	0.578908
A10.494	1.697710
A10.495	1.027169
A10.496	-1.959393
A10.497	-0.015308
A10.498	-1.314017
A10.499	-0.064062
A10.500	3.335837
A10.501	3.230038
A10.502	-1.126399
A10.503	-1.613435
A10.504	0.784784
A10.505	-0.234088
A10.506	2.714072
A10.507	-0.137695
A10.508	-0.893224
A10.509	1.022173
A10.510	0.013260
A10.511	-1.315012
A10.512	-0.881451
A10.513	-0.843158
A10.514	0.108082
A10.515	-0.706302
A10.516	-1.315680
A10.517	-1.620385
A10.518	-0.661741
A10.519	-1.326773
A10.520	2.606498
A10.521	-0.618742
A10.522	-1.788638
A10.523	-0.629434
A10.524	-3.118215
A10.525	0.617021
A10.526	1.902329
A10.527	0.101094
A10.528	1.953139
A10.529	-1.001184
A10.530	-2.065680
A10.531	1.370693
A10.532	-1.361629
A10.533	-0.111413
A10.534	-0.974320
A10.535	-1.924820
A10.536	-0.449564
A10.537	-0.357224
A10.538	0.138451
A10.539	0.508878
A10.540	-0.271851
A10.541	-0.817639
A10.542	-1.079881
A10.543	-0.378750
A10.544	-4.205115
A10.545	-0.564499
A10.546	-0.422870
A10.547	-1.222697
A10.548	0.047681
A10.549	-0.706377
A10.550	-0.492234
A10.551	-0.418173
A10.552	3.638873
A10.553	-1.336774
A10.554	1.193145
A10.555	-0.303265
A10.556	-1.238456
A10.557	1.317678
A10.558	-0.785620
A10.559	0.166279
A10.560	-0.073922
A10.561	-1.453061
A10.562	1.957093
A10.563	2.001367
A10.564	-0.139726
A10.565	-1.206905
A10.566	3.006176
A10.567	-1.085684
A10.568	-0.726574
A10.569	-2.291497
A10.570	-1.195032
A10.571	1.136150
A10.572	1.057866
A10.573	0.195001
A10.574	0.609381
A10.575	1.267106
A10.576	0.973398
A10.577	1.801612
A10.578	-2.364924
A10.579	-0.422648
A10.580	-1.663859
A10.581	-1.314200
A10.582	-1.776874
A10.583	0.036271
A10.584	-1.718646
A10.585	1.032423
A10.586	-1.552772
A10.587	-0.127027
A10.588	-3.152536
A10.589	-0.084452
A10.590	-1.932967
A10.591	1.602231
A10.592	3.784632
A10.593	2.951913
A10.594	0.032271
A10.595	-0.558360
A10.596	0.784684
A10.597	0.813433
A10.598	-0.572596
A10.599	-1.916158
A10.600	0.584203
A10.601	-0.271599
A10.602	-0.476791
A10.603	0.139439
A10.604	-1.524474
A10.605	2.456554
A10.606	-0.879915
A10.607	-0.908270
A10.608	0.081822
A10.609	-1.028265
A10.610	-1.430133
A10.611	1.932990
A10.612	0.217191
A10.613	-1.080198
A10.614	-2.528043
A10.615	-2.267168
A10.616	-0.749141
A10.617	0.778148
A10.618	-0.613027
A10.619	-0.192975
A10.620	-0.118062
A10.621	1.288808
A10.622	-0.528824
A10.623	-1.609713
A10.624	-0.685625
A10.625	0.645198
A10.626	-1.098837
A10.627	2.335608
A10.628	1.904059
A10.629	1.086070
A10.630	0.684576
A10.631	-0.271867
A10.632	-1.308546
A10.633	2.599792
A10.634	-0.871908
A10.635	-0.793310
A10.636	2.263891
A10.637	-0.190819
A10.638	1.570511
A10.639	-0.025777
A10.640	0.380867
A10.641	1.089765
A10.642	0.765860
A10.643	1.807559
A10.644	-0.180891
A10.645	-0.387398
A10.646	-1.655403
A10.647	-3.844147
A10.648	2.243441
A10.649	-1.766864
A10.650	2.028485
A10.651	0.608621
A10.652	-2.733503
A10.653	0.294828
A10.654	-1.297966
A10.655	-2.646134
A10.656	-0.153708
A10.657	2.567883
A10.658	1.813892
A10.659	2.540576
A10.660	-1.001482
A10.661	-0.654169
A10.662	-0.389962
A10.663	-0.560049
A10.664	-2.510218
A10.665	2.769205
A10.666	-0.796319
A10.667	-0.182752
A10.668	0.414169
A10.669	-0.406091
A10.670	1.802207
A10.671	-1.301181
A10.672	-1.222771
A10.673	-2.012313
A10.674	-0.284128
A10.675	-1.065053
A10.676	0.459776
A10.677	-0.125190
A10.678	1.411284
A10.679	-3.315552
A10.680	2.236739
A10.681	1.351336
A10.682	-0.862549
A10.683	-2.573394
A10.684	2.565865
A10.685	-0.567441
A10.686	0.031998
A10.687	0.716842
A10.688	0.715373
A10.689	-0.683033
A10.690	1.715632
A10.691	-0.112290
A10.692	1.663044
A10.693	0.200312
A10.694	-0.414043
A10.695	-2.578817
A10.696	-2.106328
A10.697	0.407526
A10.698	-1.693335
A10.699	0.550495
A10.700	-1.345625
A10.701	-0.212022
A10.702	0.033204
A10.703	-1.292268
A10.704	0.413937
A10.705	1.328451
A10.706	-0.550297
A10.707	0.488327
A10.708	0.458353
A10.709	0.575501
A10.710	-0.257591
A10.711	-1.386991
A10.712	-0.282742
A10.713	-0.711170
A10.714	2.278784
A10.715	-1.029357
A10.716	-0.533755
A10.717	0.916994
A10.718	0.399390
A10.719	2.993381
A10.720	-1.861724
A10.721	-0.530262
A10.722	-0.954422
A10.723	1.481724
A10.724	-1.170221
A10.725	-0.873158
A10.726	-1.303945
A10.727	1.240772
A10.728	1.163453
A10.729	0.585883
A10.730	-0.531033
A10.731	-1.503537
A10.732	-2.035611
A10.733	0.659362
A10.734	-2.166274
A10.735	1.702301
A10.736	1.275003
A10.737	-0.832962
A10.738	-0.946296
A10.739	-0.631130
A10.740	2.959435
A10.741	0.353215
A10.742	1.067785
A10.743	1.764772
A10.744	-0.531370
A10.745	-0.561600
A10.746	-0.356065
A10.747	-1.837954
A10.748	-1.160526
A10.749	0.863513
A10.750	0.157012
A10.751	0.186460
A10.752	-0.500295
A10.753	-0.769586
A10.754	-0.003205
A10.755	0.817333
A10.756	-0.265457
A10.757	-0.798567
A10.758	0.495993
A10.759	-0.220252
A10.760	0.073822
A10.761	-1.986206
A10.762	2.254340
A10.763	1.582845
A10.764	0.225671
A10.765	0.012043
A10.766	-2.077680
A10.767	2.251072
A10.768	1.948870
A10.769	0.350159
A10.770	-1.218433
A10.771	-0.067385
A10.772	-0.740552
A10.773	-0.374375
A10.774	0.657941
A10.775	0.555281
A10.776	0.549290
A10.777	2.491194
A10.778	-1.252993
A10.779	-0.984410
A10.780	-1.341849
A10.781	0.354015
A10.782	-1.361318
A10.783	1.078961
A10.784	0.901115
A10.785	0.598255
A10.786	-1.495519
A10.787	2.443484
A10.788	1.011139
A10.789	0.287408
A10.790	-0.762847
A10.791	-1.438614
A10.792	0.628697
A10.793	-1.209178
A10.794	1.689648
A10.795	-0.438958
A10.796	-0.001902
A10.797	-0.520851
A10.798	0.632916
A10.799	-1.754133
A10.800	0.043416
A10.801	-1.225919
A10.802	0.171655
A10.803	-0.944139
A10.804	1.416394
A10.805	-2.757648
A10.806	0.498664
A10.807	-0.628232
A10.808	-1.044002
A10.809	0.420830
A10.810	1.027924
A10.811	-0.220734
A10.812	-0.017690
A10.813	1.035482
A10.814	-0.734168
A10.815	-1.773577
A10.816	0.332734
A10.817	0.904937
A10.818	1.217180
A10.819	1.459485
A10.820	-1.039505
A10.821	0.066782
A10.822	-0.417841
A10.823	0.134025
A10.824	-1.022140
A10.825	-1.280545
A10.826	-2.210783
A10.827	0.710445
A10.828	-0.423955
A10.829	-0.705089
A10.830	1.060051
A10.831	-0.638004
A10.832	1.543002
A10.833	2.659075
A10.834	-1.365828
A10.835	-2.739285
A10.836	-0.076369
A10.837	0.502386
A10.838	0.338819
A10.839	1.839748
A10.840	1.661628
A10.841	0.323226
A10.842	2.836377
A10.843	1.084304
A10.844	-0.268100
A10.845	-0.229991
A10.846	-0.398702
A10.847	3.670578
A10.848	-0.577453
A10.849	0.252740
A10.850	3.352097
A10.851	1.617439
A10.852	-0.289412
A10.853	2.134818
A10.854	1.134130
A10.855	0.508629
A10.856	1.317398
A10.857	-0.542201
A10.858	0.949883
A10.859	0.410602
A10.860	-1.814658
A10.861	-1.699589
A10.862	-0.459079
A10.863	0.465215
A10.864	1.133152
A10.865	-0.411184
A10.866	-0.154883
A10.867	-1.930163
A10.868	-2.438961
A10.869	-1.603267
A10.870	-0.372441
A10.871	-0.877272
A10.872	0.103213
A10.873	0.379380
A10.874	0.598640
A10.875	0.221295
A10.876	1.005317
A10.877	-1.001630
A10.878	1.297295
A10.879	1.033708
A10.880	-0.802377
A10.881	-1.435578
A10.882	0.551845
A10.883	-0.193977
A10.884	-0.537970
A10.885	-3.287901
A10.886	0.823739
A10.887	-1.008610
A10.888	0.471394
A10.889	0.575052
A10.890	2.867026
A10.891	0.649363
A10.892	-1.751132
A10.893	-1.644560
A10.894	1.084213
A10.895	0.764618
A10.896	2.455167
A10.897	-1.138788
A10.898	0.675676
A10.899	-0.022229
A10.900	1.162986
A10.901	-1.499170
A10.902	1.826207
A10.903	1.128098
A10.904	-2.081116
A10.905	-1.231634
A10.906	-2.407505
A10.907	-2.213919
A10.908	-0.428253
A10.909	-0.923897
A10.910	0.177945
A10.911	-0.502094
A10.912	-1.715522
A10.913	-0.240190
A10.914	-0.175023
A10.915	-0.019171
A10.916	0.424202
A10.917	-1.461091
A10.918	-0.934164
A10.919	-1.261238
A10.920	-1.652426
A10.921	0.503392
A10.922	-0.189788
A10.923	-0.243121
A10.924	-1.198251
A10.925	-0.943258
A10.926	-0.489689
A10.927	2.481375
A10.928	-0.655543
A10.929	-0.908505
A10.930	2.041627
A10.931	0.459444
A10.932	-2.340864
A10.933	-1.308675
A10.934	-0.473975
A10.935	-0.789199
A10.936	-0.035516
A10.937	-0.192936
A10.938	-2.454563
A10.939	1.171607
A10.940	0.107579
A10.941	0.008376
A10.942	-0.100266
A10.943	0.015697
A10.944	-2.306862
A10.945	0.948738
A10.946	-0.421399
A10.947	-1.809213
A10.948	0.618527
A10.949	-0.892165
A10.950	2.350006
A10.951	0.317538
A10.952	-0.161744
A10.953	0.920784
A10.954	-1.043185
A10.955	0.620300
A10.956	-0.239432
A10.957	2.356321
A10.958	-0.792322
A10.959	0.139920
A10.960	0.968700
A10.961	0.202352
A10.962	0.332206
A10.963	1.393125
A10.964	-0.055742
A10.965	1.341594
A10.966	-1.316328
A10.967	-0.650393
A10.968	-1.108488
A10.969	-3.142286
A10.970	2.970591
A10.971	-1.833622
A10.972	-2.004290
A10.973	0.139749
A10.974	-0.563101
A10.975	-0.284055
A10.976	-0.824359
A10.977	0.982679
A10.978	1.360788
A10.979	0.738656
A10.980	-0.392398
A10.981	-0.824600
A10.982	-0.294146
A10.983	1.179248
A10.984	0.213906
A10.985	-0.129809
A10.986	1.356671
A10.987	-0.309175
A10.988	-0.052091
A10.989	-1.080425
A10.990	-0.894214
A10.991	-1.097042
A10.992	0.476832
A10.993	-0.934411
A10.994	0.130710
A10.995	-1.929059
A10.996	-0.584409
A10.997	1.379018
A10.998	0.424889
A10.999	0.693854
A10.1000	-0.453799
A11.1	0.759160
A11.2	-0.850467
A11.3	0.925194
A11.4	3.677513
A11.5	-0.766947
A11.6	-1.159034
A11.7	2.825088
A11.8	-0.151107
A11.9	-1.108456
A11.10	4.379828
A11.11	0.985282
A11.12	0.458796
A11.13	-0.098032
A11.14	1.167475
A11.15	0.496131
A11.16	1.164293
A11.17	2.183432
A11.18	-0.292759
A11.19	-1.581781
A11.20	1.211228
A11.21	0.469248
A11.22	-0.834739
A11.23	-0.019802
A11.24	-1.918899
A11.25	-1.893920
A11.26	0.839785
A11.27	-0.657542
A11.28	-0.382088
A11.29	-2.125741
A11.30	-1.769977
A11.31	-1.835985
A11.32	0.965218
A11.33	-0.640481
A11.34	-0.077616
A11.35	1.451141
A11.36	-1.025728
A11.37	0.111592
A11.38	-2.692603
A11.39	-0.265454
A11.40	1.122455
A11.41	0.295259
A11.42	-2.698530
A11.43	1.593573
A11.44	-0.978510
A11.45	-0.226969
A11.46	2.361383
A11.47	1.772816
A11.48	0.886097
A11.49	0.263803
A11.50	0.195031
A11.51	0.697829
A11.52	0.258389
A11.53	0.650421
A11.54	-0.420145
A11.55	-1.455677
A11.56	-1.953400
A11.57	-0.893044
A11.58	1.624677
A11.59	-0.263783
A11.60	2.704903
A11.61	-1.658130
A11.62	0.076270
A11.63	-0.095814
A11.64	-0.293066
A11.65	-0.191880
A11.66	0.479502
A11.67	-0.108984
A11.68	-0.098636
A11.69	1.278726
A11.70	-0.330906
A11.71	-1.432731
A11.72	-1.376355
A11.73	-1.213688
A11.74	0.833219
A11.75	1.124350
A11.76	2.788163
A11.77	0.861720
A11.78	1.036525
A11.79	-0.466185
A11.80	-1.748901
A11.81	0.268094
A11.82	0.611763
A11.83	2.026853
A11.84	1.039582
A11.85	-0.741965
A11.86	0.663742
A11.87	1.017152
A11.88	2.000781
A11.89	-0.825987
A11.90	1.522813
A11.91	-0.207342
A11.92	-0.462869
A11.93	1.294047
A11.94	-1.432201
A11.95	0.530311
A11.96	-0.029114
A11.97	0.999923
A11.98	-0.917181
A11.99	-0.054846
A11.100	-0.092072
A11.101	-2.226811
A11.102	-1.237329
A11.103	-1.428278
A11.104	-2.832736
A11.105	1.161802
A11.106	3.758722
A11.107	-0.023670
A11.108	3.014842
A11.109	0.042405
A11.110	-0.609990
A11.111	0.357189
A11.112	-2.180912
A11.113	0.895539
A11.114	2.766430
A11.115	-0.652614
A11.116	2.557000
A11.117	-0.231024
A11.118	0.086698
A11.119	0.395659
A11.120	0.989945
A11.121	-0.389018
A11.122	-1.904542
A11.123	-0.693439
A11.124	0.466191
A11.125	0.270084
A11.126	1.852596
A11.127	0.698748
A11.128	-0.105372
A11.129	-0.808222
A11.130	0.353437
A11.131	1.413095
A11.132	-0.293445
A11.133	-0.975215
A11.134	1.743429
A11.135	4.317425
A11.136	0.442033
A11.137	-1.469300
A11.138	1.109949
A11.139	-0.147868
A11.140	0.450573
A11.141	2.600403
A11.142	-0.033898
A11.143	-1.825299
A11.144	-1.553593
A11.145	-0.092529
A11.146	1.517282
A11.147	3.116350
A11.148	0.381611
A11.149	-1.418593
A11.150	-0.679115
A11.151	-0.003317
A11.152	-1.809059
A11.153	3.433447
A11.154	1.160994
A11.155	-0.599403
A11.156	-2.057598
A11.157	-2.615249
A11.158	0.826363
A11.159	-0.592060
A11.160	0.671703
A11.161	0.822094
A11.162	2.931396
A11.163	1.079593
A11.164	0.178480
A11.165	-1.984196
A11.166	-1.314387
A11.167	1.807847
A11.168	0.086942
A11.169	-1.657997
A11.170	0.105164
A11.171	1.534624
A11.172	0.893095
A11.173	-0.988843
A11.174	2.294147
A11.175	1.747228
A11.176	1.423159
A11.177	-0.590689
A11.178	0.476158
A11.179	0.152722
A11.180	1.002713
A11.181	1.340990
A11.182	1.812948
A11.183	-1.378088
A11.184	-0.535741
A11.185	1.180086
A11.186	1.310873
A11.187	0.701547
A11.188	-0.416321
A11.189	-0.577684
A11.190	-0.366975
A11.191	1.496102
A11.192	-2.015882
A11.193	1.016644
A11.194	-0.525553
A11.195	-0.043203
A11.196	-0.616405
A11.197	-2.356712
A11.198	0.346152
A11.199	-1.842491
A11.200	-1.926149
A11.201	-0.350879
A11.202	-0.126926
A11.203	1.037730
A11.204	-0.427746
A11.205	-2.258461
A11.206	-0.608286
A11.207	0.574252
A11.208	0.899227
A11.209	-1.049383
A11.210	0.805655
A11.211	0.321676
A11.212	-2.413347
A11.213	0.169996
A11.214	-1.560847
A11.215	-1.148614
A11.216	-1.257719
A11.217	0.008332
A11.218	-0.137264
A11.219	-1.721490
A11.220	-1.040675
A11.221	-0.979554
A11.222	-0.001397
A11.223	0.464472
A11.224	1.851047
A11.225	-0.868637
A11.226	0.212746
A11.227	-0.586402
A11.228	3.094274
A11.229	0.621554
A11.230	-1.068895
A11.231	-1.394746
A11.232	-0.378608
A11.233	-0.552942
A11.234	0.996504
A11.235	-1.800804
A11.236	2.787368
A11.237	-0.054509
A11.238	1.426915
A11.239	0.879142
A11.240	0.110896
A11.241	-0.778167
A11.242	0.171764
A11.243	0.878991
A11.244	-0.561996
A11.245	1.562253
A11.246	-1.667920
A11.247	0.264029
A11.248	1.415077
A11.249	-1.345709
A11.250	-2.407030
A11.251	-0.342227
A11.252	0.203236
A11.253	0.814678
A11.254	1.996947
A11.255	-0.946117
A11.256	1.329772
A11.257	-1.501292
A11.258	-0.016333
A11.259	1.270108
A11.260	-1.126744
A11.261	0.687823
A11.262	-2.038334
A11.263	1.497335
A11.264	2.438483
A11.265	-0.593981
A11.266	0.164669
A11.267	-0.197735
A11.268	1.018345
A11.269	1.249922
A11.270	1.353473
A11.271	1.107371
A11.272	-0.894913
A11.273	-2.075196
A11.274	-0.854107
A11.275	-0.561908
A11.276	-0.927210
A11.277	-0.200938
A11.278	-0.322970
A11.279	2.417512
A11.280	-0.954279
A11.281	-2.892203
A11.282	-2.711759
A11.283	-1.271040
A11.284	-0.879837
A11.285	-0.799797
A11.286	-0.584782
A11.287	-1.581376
A11.288	-0.012368
A11.289	-0.872491
A11.290	-1.310629
A11.291	-0.725568
A11.292	0.709366
A11.293	1.542932
A11.294	0.220496
A11.295	-1.298728
A11.296	0.181422
A11.297	-0.901218
A11.298	-0.642511
A11.299	-2.350653
A11.300	0.832073
A11.301	1.091642
A11.302	1.102183
A11.303	-1.907074
A11.304	-0.617572
A11.305	1.188677
A11.306	0.906130
A11.307	1.857893
A11.308	-1.928499
A11.309	0.644102
A11.310	-2.091134
A11.311	-2.679430
A11.312	-1.350219
A11.313	0.728674
A11.314	0.627369
A11.315	-0.645301
A11.316	0.348039
A11.317	1.544187
A11.318	2.484867
A11.319	0.422197
A11.320	0.224181
A11.321	0.157032
A11.322	-1.649369
A11.323	-0.081154
A11.324	-1.852076
A11.325	0.489772
A11.326	1.778279
A11.327	0.504669
A11.328	-0.374462
A11.329	0.969348
A11.330	0.826438
A11.331	0.303112
A11.332	1.447272
A11.333	-2.871997
A11.334	0.909784
A11.335	-0.801752
A11.336	-1.132399
A11.337	0.173206
A11.338	-1.069133
A11.339	-0.383174
A11.340	-1.058844
A11.341	-0.534331
A11.342	-0.409000
A11.343	-0.531450
A11.344	0.129940
A11.345	-0.327655
A11.346	-0.480599
A11.347	-0.176094
A11.348	-0.416420
A11.349	-0.914219
A11.350	-0.331020
A11.351	-1.306165
A11.352	-0.918014
A11.353	0.058214
A11.354	-0.791536
